teff,logg,mh,alpha,node
48000,5,-2,0,9330
48000,5,-1.5,0,8854
48000,5,-1,0,8378
48000,5,-0.5,0,7902
48000,5,0,0,10282
48000,5,0.2,0,10758
48000,5,0.5,0,11234
49000,4.5,-2.5,0,9807
49000,4.5,-2,0,9331
49000,4.5,-1.5,0,8855
49000,4.5,-1,0,8379
49000,4.5,-0.5,0,7903
49000,4.5,0,0,10283
49000,4.5,0.2,0,10759
49000,4.5,0.5,0,11235
49000,5,-2.5,0,9808
49000,5,-2,0,9332
49000,5,-1.5,0,8856
49000,5,-1,0,8380
49000,5,-0.5,0,7904
49000,5,0,0,10284
49000,5,0.2,0,10760
49000,5,0.5,0,11236
50000,5,-2.5,0,9809
50000,5,-2,0,9333
50000,5,-1.5,0,8857
50000,5,-1,0,8381
50000,5,-0.5,0,7905
50000,5,0,0,10285
50000,5,0.2,0,10761
50000,5,0.5,0,11237
